sympathetic	1140	6.58	1.7484	--	4747	--	--
advance	1141	6.58	1.3262	3898	1781	2049	--
advanced	1142	6.58	1.0708	--	1576	2255	--
arts	1143	6.58	1.9388	3229	2023	462	--
available	1144	6.58	1.0897	1029	545	570	--
baking	1145	6.58	1.5661	3470	--	--	--
classic	1146	6.58	1.5791	1448	4035	2101	--
classical	1147	6.58	1.4010	--	2379	1961	--
colour	1148	6.58	1.5265	3965	2479	--	2588
drawing	1149	6.58	1.1082	2818	1865	3361	4436
english	1150	6.58	1.4859	1099	345	961	2957
exhibition	1151	6.58	1.4155	--	--	1374	--
expecting	1152	6.58	1.2469	3363	--	--	--
fish	1153	6.58	1.7507	912	1558	1990	1703
goodnight	1154	6.58	1.2469	992	--	--	1839
invented	1155	6.58	1.0319	4018	--	--	--
islands	1156	6.58	1.9493	--	2159	4968	--
language	1157	6.58	1.2137	2237	388	1344	2999
majesty	1158	6.58	1.6914	--	3662	--	4956
me	1159	6.58	1.4299	16	79	203	7
preferred	1160	6.58	0.9495	--	2936	2214	--
radio	1161	6.58	1.6047	338	2213	1081	775
ready	1162	6.58	1.1622	255	1015	1410	339
relative	1163	6.58	1.2631	--	1070	4592	--
sale	1164	6.58	1.6424	834	2148	613	2343
solve	1165	6.58	1.2304	--	4067	4136	3822
springs	1166	6.58	1.2469	4759	4555	3559	--
student	1167	6.58	1.2469	1703	1181	1066	--
symphony	1168	6.58	1.7507	--	--	2303	4301
traditions	1169	6.58	1.6424	--	3269	--	--
understood	1170	6.58	1.1796	--	1335	4480	2449
upgrade	1171	6.58	1.1796	3340	--	--	--
usa	1172	6.58	1.8416	1087	2996	3015	2969
saviour	1173	6.57	1.5275	--	--	--	3834
skill	1174	6.57	1.3385	--	2507	--	4928
belonged	1175	6.56	1.2532	--	3987	--	--
muscles	1176	6.56	1.4053	--	3034	--	--
able	1177	6.56	1.2480	736	403	664	1902
ahaha	1178	6.56	1.7280	2866	--	--	--
butter	1179	6.56	1.5140	1422	--	--	3180
circus	1180	6.56	1.9604	3508	--	--	3437
cosmic	1181	6.56	1.4450	--	--	--	4982
coupon	1182	6.56	1.2316	3026	--	--	--
diploma	1183	6.56	1.7398	3353	--	--	--
donations	1184	6.56	1.3118	--	--	678	--
e-mail	1185	6.56	1.2316	--	--	--	--
encore	1186	6.56	1.4020	--	--	--	3659
film	1187	6.56	1.5800	766	1415	241	3450
guidance	1188	6.56	1.1278	--	3546	4011	--
illustration	1189	6.56	1.2316	--	3869	--	--
increase	1190	6.56	1.1095	2735	515	630	--
international	1191	6.56	1.2643	1644	476	211	--
ipod	1192	6.56	1.7515	889	--	--	--
morning	1193	6.56	1.9500	120	697	1087	376
natural	1194	6.56	1.4868	1037	451	1237	1817
okay	1195	6.56	1.3118	502	--	--	880
preservation	1196	6.56	1.2480	--	4673	3949	--
progressive	1197	6.56	1.3273	--	3134	--	--
protection	1198	6.56	1.3273	--	1230	1607	3241
raised	1199	6.56	1.2316	3643	1174	1073	1700
showers	1200	6.56	1.0529	4754	--	--	--
tacos	1201	6.56	1.4868	4407	--	--	--
teach	1202	6.56	1.5539	1838	2646	3742	1252
traveler	1203	6.56	1.4450	--	--	3189	--
understand	1204	6.56	1.7043	806	711	1293	327
universities	1205	6.56	1.6801	--	3598	4318	--
worldwide	1206	6.56	1.2643	4841	--	2376	4838
privileges	1207	6.55	1.7207	--	4502	--	--
accepted	1208	6.54	1.4598	--	1270	2078	--
adoption	1209	6.54	1.4598	--	4084	3200	--
asset	1210	6.54	1.6189	--	--	3889	--
blanket	1211	6.54	1.0919	3976	--	--	4180
cats	1212	6.54	2.0224	1734	--	--	1386
cleaned	1213	6.54	1.5147	3532	--	--	--
coin	1214	6.54	1.1817	4786	--	--	--
cooked	1215	6.54	1.0919	3630	--	--	--
crystal	1216	6.54	1.5012	3627	4023	--	2443
dawn	1217	6.54	1.3881	2318	4705	--	861
dearly	1218	6.54	1.2488	--	--	4311	--
discovery	1219	6.54	1.4172	4296	2470	3532	--
done	1220	6.54	1.4316	248	332	629	227
eager	1221	6.54	1.3126	--	4656	3832	--
emails	1222	6.54	1.1817	2605	--	--	--
exercises	1223	6.54	1.2969	--	3908	--	--
found	1224	6.54	1.1817	362	135	342	272
give	1225	6.54	1.7286	247	226	405	99
groovy	1226	6.54	1.7637	--	--	--	4443
haven	1227	6.54	1.6439	--	3042	2028	--
invited	1228	6.54	1.2324	2908	3428	2626	--
iphone	1229	6.54	1.8540	472	--	--	--
moral	1230	6.54	1.8649	2804	787	2804	4959
nephew	1231	6.54	1.6189	3930	--	3570	--
orange	1232	6.54	1.8649	1671	3948	1974	3325
overcome	1233	6.54	1.6686	--	3255	4919	3490
pays	1234	6.54	1.7404	4222	--	4872	3631
potato	1235	6.54	0.9304	3744	--	--	--
premiere	1236	6.54	1.5147	2998	--	3920	--
pride	1237	6.54	1.7404	2546	2786	3931	770
receiving	1238	6.54	1.2324	--	2679	2120	--
recognition	1239	6.54	1.1817	--	1946	3537	--
reindeer	1240	6.54	1.8318	--	--	--	4250
right	1241	6.54	1.2651	112	154	244	76
rising	1242	6.54	1.1104	2386	2267	2212	1441
save	1243	6.54	1.1643	395	1634	1634	460
scholars	1244	6.54	1.2969	--	2913	4981	--
shelter	1245	6.54	1.3126	--	--	3656	2198
solar	1246	6.54	1.4172	2614	4736	--	--
spontaneous	1247	6.54	1.3584	--	4981	--	--
tasting	1248	6.54	1.1466	4486	--	--	--
ultimate	1249	6.54	1.2324	2455	2754	4165	4186
visit	1250	6.54	1.1988	742	1320	1173	3219
advantages	1251	6.53	1.3709	--	2510	--	--
sailed	1252	6.53	1.5289	--	--	--	4512
feather	1253	6.52	1.3207	--	--	--	3966
ambitious	1254	6.52	1.2493	--	--	4877	--
baker	1255	6.52	1.4177	--	--	2029	--
brain	1256	6.52	1.5285	1164	1309	3190	705
champ	1257	6.52	1.8653	4119	--	--	--
communication	1258	6.52	1.7984	4893	1196	--	--
compensation	1259	6.52	1.6932	--	3337	3423	--
ease	1260	6.52	1.5939	--	3439	4028	1332
ethics	1261	6.52	1.3589	--	3555	3161	--
extra	1262	6.52	1.4032	993	2656	2132	2226
fries	1263	6.52	1.3738	3652	--	--	--
growing	1264	6.52	0.9947	2051	1231	1242	1256
guest	1265	6.52	1.5016	2200	--	3070	--
incredibly	1266	6.52	1.3130	3758	--	--	--
initiative	1267	6.52	1.1993	--	4550	4247	--
jesus	1268	6.52	1.9298	994	1072	--	696
lips	1269	6.52	1.2656	2619	2798	--	624
literature	1270	6.52	1.7984	--	793	2751	--
nights	1271	6.52	1.5151	1535	--	3913	648
phenomenon	1272	6.52	1.1822	--	2771	--	--
planet	1273	6.52	1.5550	1779	--	--	1683
poem	1274	6.52	1.5810	--	2133	--	--
poet	1275	6.52	1.0736	--	2002	3667	--
prefer	1276	6.52	1.0349	2215	3861	4170	4874
read	1277	6.52	1.5810	303	488	1080	682
sang	1278	6.52	1.3130	3880	--	4175	1788
soup	1279	6.52	1.6689	1731	--	--	--
surf	1280	6.52	1.3738	4975	--	--	--
swimming	1281	6.52	1.2162	3685	--	4121	2902
videos	1282	6.52	1.5810	932	--	--	--
wings	1283	6.52	1.2816	2137	4054	4997	766
world	1284	6.52	1.6567	106	125	116	100
amore	1285	6.51	1.7335	--	--	--	3579
bounce	1286	6.51	1.5017	--	--	--	1164
cultures	1287	6.51	1.6724	--	3187	--	--
eden	1288	6.51	1.5562	--	--	--	4563
interaction	1289	6.51	1.2268	--	2078	--	--
mercedes	1290	6.51	1.9485	--	--	--	4291
velvet	1291	6.51	1.2603	--	--	--	3081
balanced	1292	6.51	1.4384	--	4978	--	--
agriculture	1293	6.50	1.2976	--	2014	3787	--
allies	1294	6.50	1.2495	--	3806	3519	--
americans	1295	6.50	1.6933	2561	1630	864	--
bells	1296	6.50	1.1850	--	--	--	1378
chips	1297	6.50	1.3887	2429	--	4930	2709
contribute	1298	6.50	1.3590	--	3208	4372	--
couples	1299	6.50	1.1995	--	--	4745	--
cousins	1300	6.50	1.4321	3814	--	4628	--
deals	1301	6.50	1.5811	2107	--	2638	--
determined	1302	6.50	1.5286	--	849	2242	--
eaten	1303	6.50	1.2164	3279	--	--	--
fame	1304	6.50	1.7409	2083	3799	3736	1237
gives	1305	6.50	1.2817	1106	823	1604	1251
hire	1306	6.50	1.3439	4063	--	4558	--
innocence	1307	6.50	1.7291	--	--	--	2038
ipad	1308	6.50	1.8098	1976	--	--	--
leadership	1309	6.50	1.5940	4223	1833	1353	--
legend	1310	6.50	1.4321	1942	--	--	3522
lounge	1311	6.50	1.3439	2798	--	--	--
mature	1312	6.50	1.2657	--	4824	--	--
newest	1313	6.50	1.5551	3474	--	--	--
newly	1314	6.50	1.2495	4631	3451	3191	--
performing	1315	6.50	1.3132	3567	4633	2479	--
receive	1316	6.50	1.1112	2520	1251	1221	3025
recipe	1317	6.50	1.4463	2476	--	--	--
roast	1318	6.50	1.4463	4177	--	--	--
starting	1319	6.50	1.0546	641	2313	1286	1660
stunning	1320	6.50	2.1783	4642	--	--	--
tales	1321	6.50	1.5940	--	4285	--	3068
elder	1322	6.49	1.3090	--	4881	--	--
grows	1323	6.49	1.3559	--	4627	--	1597
herb	1324	6.49	1.7093	--	--	--	4477
illustrations	1325	6.49	1.4012	--	3962	--	--
rays	1326	6.49	1.4160	--	3892	--	4506
relevant	1327	6.49	1.0433	--	2143	--	--
sanity	1328	6.49	1.3712	--	--	--	3580
acoustic	1329	6.48	1.4462	4974	--	--	--
always	1330	6.48	1.2493	180	217	301	127
answers	1331	6.48	1.1471	3010	2922	4038	1449
bible	1332	6.48	1.9403	2851	2394	--	3056
boost	1333	6.48	1.2329	3794	--	--	--
clap	1334	6.48	1.6567	--	--	--	1450
dining	1335	6.48	1.7524	--	--	1126	--
electronics	1336	6.48	1.1993	--	--	3550	--
exclusive	1337	6.48	1.4602	3139	4008	--	--
family's	1338	6.48	2.0627	--	--	--	--
gathering	1339	6.48	1.2329	--	4437	3952	--
hehe	1340	6.48	1.6932	951	--	--	--
humble	1341	6.48	1.2974	4440	4901	--	3534
information	1342	6.48	1.0544	1631	263	325	3173
italian	1343	6.48	1.6318	2543	2072	1824	--
library	1344	6.48	1.7640	1528	1049	1267	--
mate	1345	6.48	1.7756	2231	--	--	4236
modern	1346	6.48	1.1822	2034	535	1144	2631
offers	1347	6.48	1.5550	2099	2595	1477	--
paperbacks	1348	6.48	1.8097	--	--	4286	--
perform	1349	6.48	1.2329	3146	2176	2124	--
poems	1350	6.48	1.5680	--	2434	--	--
potatoes	1351	6.48	1.1471	4243	--	--	--
prayer	1352	6.48	2.2061	2596	2217	--	1284
pumpkin	1353	6.48	1.7407	3360	--	--	--
restored	1354	6.48	1.2162	--	4014	4418	--
rights	1355	6.48	1.5550	2686	571	546	3053
scholar	1356	6.48	1.1292	--	--	3558	--
screenplay	1357	6.48	1.2329	--	--	4910	--
shopper	1358	6.48	1.4462	--	--	4845	--
sings	1359	6.48	1.7870	4051	--	--	1831
soft	1360	6.48	1.2162	1673	1895	3329	1095
starbucks	1361	6.48	1.6932	1870	--	--	--
story	1362	6.48	1.3438	526	541	718	600
supporting	1363	6.48	0.9739	4274	3584	3359	--
video	1364	6.48	1.1110	155	4628	1403	2819
instrumental	1365	6.48	1.0104	--	--	--	1303
backyard	1366	6.47	1.6721	--	--	--	4293
drums	1367	6.47	1.5825	--	--	--	2971
virtue	1368	6.47	1.7690	--	2098	--	--
activities	1369	6.46	1.2157	--	739	1859	--
athletic	1370	6.46	1.5147	--	--	2011	--
clothes	1371	6.46	1.2324	1321	2562	2769	797
cultivated	1372	6.46	1.3584	--	4875	--	--
forever	1373	6.46	1.4598	939	3933	1422	246
goods	1374	6.46	1.1466	--	1086	2490	--
grass	1375	6.46	1.3881	2905	2822	4861	1503
higher	1376	6.46	1.2157	2351	492	887	794
literary	1377	6.46	1.3584	--	1470	3014	--
london	1378	6.46	1.6315	933	361	822	2517
memory	1379	6.46	1.2811	1284	1078	729	812
mint	1380	6.46	1.3126	4842	--	--	--
nephews	1381	6.46	1.7867	--	--	1587	--
prime	1382	6.46	1.2811	3703	2399	1055	3961
prospect	1383	6.46	1.5012	--	4253	2628	--
reception	1384	6.46	1.1287	--	4599	3477	--
recommended	1385	6.46	1.0343	4705	2565	3084	--
research	1386	6.46	1.0919	1498	364	411	--
resource	1387	6.46	1.5147	--	2976	--	--
resources	1388	6.46	1.1466	3535	924	1635	--
riverside	1389	6.46	1.7049	--	--	2102	--
rocking	1390	6.46	1.4737	3420	--	--	2528
scored	1391	6.46	1.6439	4288	--	1054	--
talking	1392	6.46	1.2324	478	1944	1452	534
believer	1393	6.46	1.5431	--	--	--	4219
functioning	1394	6.46	1.2370	--	4473	--	--
poets	1395	6.46	1.6497	--	3641	--	--
boats	1396	6.45	1.2427	--	4069	--	--
remedy	1397	6.45	1.5419	--	4537	--	4485
tender	1398	6.45	1.7207	--	3882	--	1424
aaah	1399	6.44	1.6922	--	--	--	4397
beatles	1400	6.44	2.3313	3797	--	--	--
chance	1401	6.44	1.4165	421	1428	1016	390
coast	1402	6.44	1.3874	1158	1538	1763	1405
draw	1403	6.44	1.4020	2478	1857	2763	1804
earth	1404	6.44	1.8201	664	673	2606	529
eats	1405	6.44	1.6433	4370	--	--	4922
effectively	1406	6.44	1.6056	--	3037	4109	--
familiar	1407	6.44	1.2643	4452	1797	2401	2623
fast	1408	6.44	1.2316	693	1726	2194	483
forgive	1409	6.44	1.2803	3713	--	--	1051
gained	1410	6.44	1.5928	--	2466	2586	--
graphics	1411	6.44	1.2480	--	--	--	--
improve	1412	6.44	1.5005	1831	2322	1942	--
increases	1413	6.44	1.6056	--	1747	2125	--
infinite	1414	6.44	1.5005	--	3341	--	4313
languages	1415	6.44	1.3577	--	2346	--	--
likely	1416	6.44	1.2149	2035	647	745	--
nap	1417	6.44	1.9183	891	--	--	--
philosophy	1418	6.44	1.3118	--	1104	3691	--
phone	1419	6.44	1.4309	328	3291	1500	622
prince	1420	6.44	1.3426	2663	1496	2478	2240
princes	1421	6.44	1.5928	--	4923	--	--
professional	1422	6.44	1.1634	2578	1337	1324	--
revival	1423	6.44	1.0333	--	--	4462	--
rice	1424	6.44	1.6801	1995	3092	2805	4899
rides	1425	6.44	1.3426	--	--	--	2777
satisfactory	1426	6.44	1.6056	--	3116	--	--
scientific	1427	6.44	1.5274	--	1148	2710	--
scoring	1428	6.44	1.2480	--	--	3856	--
sis	1429	6.44	1.3118	1488	--	--	--
soccer	1430	6.44	1.5407	2097	--	1551	--
supermarkets	1431	6.44	1.4450	--	--	--	--
support	1432	6.44	1.4309	618	413	421	3499
teachers	1433	6.44	1.2961	3159	1156	1739	4965
teaching	1434	6.44	1.1980	2569	1164	2537	--
wage	1435	6.44	1.2961	--	2794	4324	--
whale	1436	6.44	1.5670	4722	--	--	--
wink	1437	6.44	1.1457	3647	--	--	4802
wit	1438	6.44	1.5140	225	--	3363	382
accept	1439	6.42	1.0708	2811	1442	1734	2327
assist	1440	6.42	1.2950	--	3512	--	--
band	1441	6.42	1.5530	666	2157	1348	931
chat	1442	6.42	1.1796	490	--	--	4491
composer	1443	6.42	1.4010	--	--	3031	--
contribution	1444	6.42	1.4859	--	2455	3231	--
cousin	1445	6.42	1.1265	1994	4934	3491	3368
curves	1446	6.42	1.2304	--	3814	--	--
dates	1447	6.42	1.2950	3352	4130	4083	--
delivered	1448	6.42	1.1968	4050	2496	3600	--
environmental	1449	6.42	1.4010	--	1705	1121	--
evening	1450	6.42	1.2137	812	1204	954	1257
feed	1451	6.42	1.1968	1470	3276	--	1096
fest	1452	6.42	1.4441	3789	--	--	--
gaming	1453	6.42	1.8745	3857	--	--	--
india	1454	6.42	1.9804	1693	760	2302	--
interests	1455	6.42	1.7738	--	922	1748	--
jazz	1456	6.42	1.4581	2718	--	1218	4231
novelist	1457	6.42	1.7272	--	--	4112	--
panties	1458	6.42	1.9388	--	--	--	4582
partnership	1459	6.42	1.4441	--	--	2906	--
party's	1460	6.42	1.6299	--	--	--	--
portrait	1461	6.42	1.3716	--	3937	3838	--
remember	1462	6.42	1.4859	446	1053	1457	252
residence	1463	6.42	1.2631	--	3273	3172	--
shore	1464	6.42	1.6174	3557	2791	2780	1591
simply	1465	6.42	1.3566	1933	718	1111	1840
stream	1466	6.42	1.4995	2523	2141	--	2608
traveled	1467	6.42	1.3864	--	--	4519	4456
wine	1468	6.42	2.1198	552	2480	1321	825
wondered	1469	6.42	1.2792	--	4586	--	3491
farming	1470	6.42	1.5275	--	4869	--	--
hats	1471	6.41	1.3216	--	--	--	4977
hearted	1472	6.41	1.3832	--	--	--	3878
1980s	1473	6.40	1.8952	--	4695	--	--
actress	1474	6.40	1.7261	4980	--	3051	--
adopt	1475	6.40	1.4708	--	3939	--	--
altogether	1476	6.40	1.3702	--	2576	--	--
architecture	1477	6.40	1.4708	--	2844	2316	--
australia	1478	6.40	1.5908	2111	2835	2722	--
baked	1479	6.40	1.8844	3967	--	--	--
buying	1480	6.40	1.2936	1277	4972	1930	3853
ceremony	1481	6.40	1.5649	--	4398	2509	--
charity	1482	6.40	1.9060	2813	4479	2407	--
chicken	1483	6.40	1.6288	864	--	3119	1776
chorus	1484	6.40	1.2617	--	--	4891	88
consciousness	1485	6.40	1.4846	--	1598	--	--
cultivation	1486	6.40	1.1952	--	4414	--	--
dating	1487	6.40	1.4846	2071	--	--	--
deserve	1488	6.40	1.3553	1935	--	4387	1541
destination	1489	6.40	1.4286	--	--	--	3113
documentary	1490	6.40	1.1780	4413	--	3621	--
drawings	1491	6.40	1.5119	--	--	4361	--
educational	1492	6.40	1.4846	--	1381	2427	--
electronic	1493	6.40	1.3248	4858	3436	2333	--
equally	1494	6.40	1.5518	--	1484	3862	--
europe	1495	6.40	1.7613	2965	761	848	--
floating	1496	6.40	1.6162	--	--	--	2085
futures	1497	6.40	1.4286	--	--	3746	--
gain	1498	6.40	1.5386	3056	1627	478	2100
generations	1499	6.40	1.3553	--	3573	3442	--
gmail	1500	6.40	1.5908	3291	--	--	--
hills	1501	6.40	1.4142	2969	2606	1130	1931
increasing	1502	6.40	1.2936	--	1194	2444	--
kidding	1503	6.40	1.3702	2061	--	--	--
launch	1504	6.40	1.2936	1799	--	--	--
light	1505	6.40	1.5119	645	310	928	184
mountain	1506	6.40	1.7143	1361	1737	2309	947
participate	1507	6.40	1.2617	--	4028	3872	--
pics	1508	6.40	1.3553	854	--	--	--
playin	1509	6.40	1.8070	2403	--	--	1857
poetry	1510	6.40	1.9060	3019	1578	3412	3898
possibility	1511	6.40	1.2454	--	1498	1960	--
provide	1512	6.40	1.0880	3169	574	817	4581
resolved	1513	6.40	1.4708	--	3137	4762	--
shores	1514	6.40	1.6162	--	--	--	4567
studies	1515	6.40	1.3702	4385	443	1209	--
summer	1516	6.40	2.3905	896	1226	721	590
tennis	1517	6.40	1.4142	1915	--	1023	--
touch	1518	6.40	1.2778	936	1996	2583	304
touched	1519	6.40	1.2289	4952	3682	2744	1519
tradition	1520	6.40	1.6162	--	1343	2546	--
twins	1521	6.40	1.6537	4378	--	--	--
visits	1522	6.40	1.2936	--	4390	4192	--
wages	1523	6.40	1.3401	--	2473	--	--
waves	1524	6.40	1.3997	4175	2731	--	1430
willing	1525	6.40	1.0302	2781	2075	1699	1983
younger	1526	6.40	1.4983	3767	2385	2327	2963
exercised	1527	6.39	1.5848	--	4418	--	--
enabled	1528	6.39	1.3817	--	3927	--	--
greeks	1529	6.39	1.2216	--	4761	--	--
purely	1530	6.39	1.4835	--	3230	--	--
seeds	1531	6.39	1.4974	--	4313	--	2651
sixteen	1532	6.39	1.4835	--	4456	--	2744
softly	1533	6.39	1.5250	--	--	--	1972
cradle	1534	6.38	1.6091	--	--	--	3409
80's	1535	6.38	1.7130	--	--	--	--
americas	1536	6.38	1.0859	--	--	3417	--
arose	1537	6.38	1.2103	--	3735	--	--
bigger	1538	6.38	1.3981	1993	--	3165	1401
boyfriend	1539	6.38	1.7248	1664	--	--	2385
breath	1540	6.38	1.5765	2334	2872	--	571
committed	1541	6.38	1.4126	--	2296	1999	--
contributing	1542	6.38	1.4831	--	--	3004	--
craft	1543	6.38	1.5765	4889	--	4923	--
designers	1544	6.38	1.4831	--	--	3890	--
development	1545	6.38	1.4968	2461	221	554	--
distinction	1546	6.38	1.2436	--	1858	4924	--
faster	1547	6.38	1.3536	2368	4631	3998	1442
functional	1548	6.38	1.1229	--	2536	--	--
giveaway	1549	6.38	1.7830	1894	--	--	--
increased	1550	6.38	1.4693	--	602	1154	--
lamb	1551	6.38	1.2599	3841	--	--	3147
leader	1552	6.38	1.3384	1401	1717	645	3312
lottery	1553	6.38	2.1275	3836	--	--	--
maximum	1554	6.38	1.5238	--	1573	3461	--
meet	1555	6.38	1.2599	521	886	938	484
neighborhood	1556	6.38	1.2919	3602	4180	526	2549
ownership	1557	6.38	1.4126	--	3467	3178	--
painter	1558	6.38	1.0476	--	--	4469	--
played	1559	6.38	1.4270	871	1640	653	859
preserve	1560	6.38	1.4968	--	3657	3623	--
purchased	1561	6.38	1.2271	--	3916	3769	--
queens	1562	6.38	1.6646	--	--	634	2843
reasonable	1563	6.38	0.8303	--	2052	3590	--
revenues	1564	6.38	1.4968	--	--	1955	--
rocket	1565	6.38	1.7366	--	--	--	3115
sails	1566	6.38	1.3834	--	--	--	4322
saves	1567	6.38	1.5238	4963	--	--	--
score	1568	6.38	1.0859	1972	3244	1870	2067
seeing	1569	6.38	1.3076	726	1732	2394	1275
silver	1570	6.38	1.9048	1977	1681	1774	1083
skills	1571	6.38	1.5504	2439	1929	3234	3153
sung	1572	6.38	1.2436	--	--	--	2362
tasted	1573	6.38	1.3231	--	--	--	4115
tastes	1574	6.38	1.7600	3254	--	--	3992
thinks	1575	6.38	1.2271	904	3305	3207	1510
thought	1576	6.38	1.3384	161	212	667	207
touches	1577	6.38	1.2599	--	--	--	4495
we	1578	6.38	1.3076	46	37	40	20
agricultural	1579	6.38	1.4468	--	1609	--	--
belle	1580	6.37	1.5370	--	--	--	4824
explore	1581	6.37	1.3338	--	4959	--	--
sketch	1582	6.37	1.5233	--	4897	--	--
voluntary	1583	6.37	1.2365	--	3795	--	--
acquire	1584	6.36	1.3211	--	4255	3307	--
april	1585	6.36	1.5221	1643	940	221	4585
architect	1586	6.36	1.1386	--	--	2896	--
broadway	1587	6.36	1.3516	--	--	824	4552
calm	1588	6.36	1.6005	2470	3842	--	1533
climbed	1589	6.36	1.3962	--	--	--	3962
colleagues	1590	6.36	1.5748	--	3669	2035	--
curious	1591	6.36	1.2739	1519	3085	--	4209
definite	1592	6.36	1.4675	--	2639	--	--
democracy	1593	6.36	1.7233	--	2114	2042	--
deposit	1594	6.36	1.4813	--	4898	--	--
developed	1595	6.36	1.4813	--	663	1839	--
distinguished	1596	6.36	1.4251	--	2010	2565	--
dressed	1597	6.36	1.1205	2406	3534	--	1390
drink	1598	6.36	1.7700	628	2412	3982	568
employment	1599	6.36	1.7815	4164	1303	3103	--
farms	1600	6.36	1.5086	--	4581	4958	--
fashion	1601	6.36	1.8043	1415	2329	1307	2494
gravy	1602	6.36	1.7815	--	--	--	4880
guiding	1603	6.36	1.1021	--	--	--	4235
imagined	1604	6.36	1.4950	--	4640	--	--
innocent	1605	6.36	1.3815	3507	3924	4550	1708
instantly	1606	6.36	1.0645	4920	--	--	--
interest	1607	6.36	1.5354	1428	330	455	--
justified	1608	6.36	1.2081	--	3647	--	--
logical	1609	6.36	1.3962	--	2752	--	--
mail	1610	6.36	1.6874	718	2820	2109	3018
maintained	1611	6.36	1.4394	--	1948	3927	--
mario	1612	6.36	1.4394	3222	--	3687	--
mobile	1613	6.36	1.2081	1185	4989	4832	--
mp3	1614	6.36	1.5086	--	--	--	--
obtained	1615	6.36	1.2081	--	720	3433	--
original	1616	6.36	1.4394	1539	685	1168	2667
patience	1617	6.36	1.6630	4174	4943	--	2731
performed	1618	6.36	1.4675	--	1524	1601	--
please	1619	6.36	1.6753	184	1959	2122	203
prayed	1620	6.36	1.6630	--	--	--	3164
rain	1621	6.36	1.9141	335	2469	2758	299
rational	1622	6.36	1.4107	--	2807	--	--
relation	1623	6.36	1.1563	--	826	--	--
rings	1624	6.36	1.6995	4161	--	--	1544
rise	1625	6.36	1.5618	2048	965	1405	646
rudolph	1626	6.36	1.6132	--	--	4020	--
teacher	1627	6.36	1.5354	930	1248	1158	2635
technologies	1628	6.36	1.6874	--	--	3637	--
value	1629	6.36	1.2415	1906	281	1056	--
vegas	1630	6.36	1.7930	1300	--	3817	3535
volunteer	1631	6.36	1.3815	--	--	2913	--
wifi	1632	6.36	1.5221	2863	--	--	--
revealed	1633	6.35	1.5087	--	2317	--	4954
branches	1634	6.35	1.1998	--	2387	--	--
existed	1635	6.35	1.4369	--	2837	--	--
spotlight	1636	6.35	1.3401	--	--	--	4604
bread	1637	6.34	1.7567	1777	2723	--	1770
castle	1638	6.34	1.7096	4130	3066	4827	3177
cheddar	1639	6.34	1.7096	--	--	--	4993
clouds	1640	6.34	1.9755	2436	4009	--	915
clubs	1641	6.34	1.4654	--	--	3111	3324
colleges	1642	6.34	1.2715	--	4147	3040	--
completely	1643	6.34	1.3032	1353	1172	2745	2314
connected	1644	6.34	0.9817	4591	1523	4893	4513
december	1645	6.34	1.8473	1586	1137	497	2998
dew	1646	6.34	1.4086	--	--	--	4100
employ	1647	6.34	1.4230	--	4036	--	--
exists	1648	6.34	1.3494	--	2031	--	--
expedition	1649	6.34	1.2224	--	3367	--	--
experience	1650	6.34	1.2056	1151	392	1094	3387
farmers	1651	6.34	1.1886	--	2556	3374	--
firefox	1652	6.34	1.2715	3523	--	--	--
football	1653	6.34	2.0062	813	--	277	4789
grant	1654	6.34	1.7215	3878	1849	1901	4689
hiring	1655	6.34	1.8026	3904	--	4354	--
hollywood	1656	6.34	1.7215	2138	--	2089	1870
house	1657	6.34	1.6239	125	196	163	387
illustrated	1658	6.34	1.0806	--	2407	4090	--
images	1659	6.34	1.2224	3031	1962	2224	4193
jeans	1660	6.34	1.8910	2268	--	--	1871
largest	1661	6.34	1.3793	3840	2238	1029	--
linguistic	1662	6.34	1.3940	--	3951	--	--
lord	1663	6.34	1.8251	1070	431	3497	344
purchase	1664	6.34	1.0224	2513	2404	1899	--
received	1665	6.34	1.1537	2423	527	372	--
released	1666	6.34	1.5201	2072	3406	836	4140
saint	1667	6.34	1.8026	3041	2777	3301	2505
scientists	1668	6.34	1.4654	--	3591	2021	--
september	1669	6.34	1.4086	3572	1117	523	4055
soon	1670	6.34	0.8947	300	446	898	432
soul	1671	6.34	1.6734	1227	990	3275	218
soundtrack	1672	6.34	1.7096	3046	--	--	--
studio	1673	6.34	1.3644	1312	--	2374	3494
tickets	1674	6.34	1.2554	956	--	869	--
wave	1675	6.34	1.1537	2146	1854	3385	1226
continuity	1676	6.33	1.6252	--	4946	--	--
equilibrium	1677	6.33	1.5192	--	2800	--	--
activity	1678	6.32	0.9988	2912	591	2581	--
agreement	1679	6.32	1.2196	3913	1126	696	--
amor	1680	6.32	1.6591	4019	--	--	538
arrival	1681	6.32	1.0774	--	2717	4727	--
arrive	1682	6.32	0.8437	3520	3952	4726	3425
asian	1683	6.32	1.4907	2389	3623	2952	--
bbq	1684	6.32	1.5576	2885	--	--	--
bedtime	1685	6.32	1.5964	4220	--	--	--
berry	1686	6.32	1.3768	3971	--	--	--
brunch	1687	6.32	1.2848	4322	--	--	--
commitment	1688	6.32	1.4348	--	3319	1873	--
date	1689	6.32	1.6092	897	908	952	1765
deal	1690	6.32	1.0774	707	880	510	839
democratic	1691	6.32	1.6591	--	1643	658	--
design	1692	6.32	1.1328	879	709	843	3395
designer	1693	6.32	1.6343	3048	--	1513	--
